month,weekday,day,hour,holiday,airTemp,value
9.0,5.0,15.0,9.0,0.0,23.3,366.58
9.0,5.0,15.0,10.0,0.0,25.0,467.25
9.0,5.0,15.0,11.0,0.0,26.7,476.03
9.0,5.0,15.0,12.0,0.0,27.2,478.35
9.0,5.0,15.0,13.0,0.0,27.2,486.32
9.0,5.0,15.0,14.0,0.0,28.3,355.65
9.0,5.0,15.0,15.0,0.0,27.2,284.54
9.0,5.0,15.0,16.0,0.0,27.8,280.74
9.0,5.0,15.0,17.0,0.0,27.8,284.44
9.0,5.0,15.0,18.0,0.0,27.2,292.74
9.0,5.0,15.0,19.0,0.0,27.2,285.57
9.0,5.0,15.0,20.0,0.0,26.1,269.58
9.0,5.0,15.0,21.0,0.0,25.0,246.64
9.0,5.0,15.0,22.0,0.0,25.0,245.57
9.0,5.0,15.0,23.0,0.0,25.0,238.77
9.0,6.0,16.0,0.0,0.0,26.1,229.51
9.0,6.0,16.0,1.0,0.0,26.1,224.67
9.0,6.0,16.0,2.0,0.0,25.6,219.58
9.0,6.0,16.0,3.0,0.0,25.6,211.74
9.0,6.0,16.0,4.0,0.0,25.0,207.77
9.0,6.0,16.0,5.0,0.0,24.4,198.44
9.0,6.0,16.0,6.0,0.0,23.3,196.6
9.0,6.0,16.0,7.0,0.0,21.7,217.58
9.0,6.0,16.0,8.0,0.0,22.2,221.74
9.0,6.0,16.0,9.0,0.0,22.8,227.54
9.0,6.0,16.0,10.0,0.0,24.4,244.64
9.0,6.0,16.0,11.0,0.0,23.3,274.54
9.0,6.0,16.0,12.0,0.0,21.1,297.64
9.0,6.0,16.0,13.0,0.0,22.2,292.61
9.0,6.0,16.0,14.0,0.0,21.7,297.64
9.0,6.0,16.0,15.0,0.0,23.3,271.64
9.0,6.0,16.0,16.0,0.0,22.8,268.67
9.0,6.0,16.0,17.0,0.0,21.7,282.61
9.0,6.0,16.0,18.0,0.0,20.6,284.64
9.0,6.0,16.0,19.0,0.0,18.3,282.54
9.0,6.0,16.0,20.0,0.0,17.2,266.5
9.0,6.0,16.0,21.0,0.0,16.1,249.57
9.0,6.0,16.0,22.0,0.0,15.6,249.35
9.0,6.0,16.0,23.0,0.0,15.0,239.5
9.0,0.0,17.0,0.0,0.0,14.4,231.44
9.0,0.0,17.0,1.0,0.0,14.4,224.54
9.0,0.0,17.0,2.0,0.0,13.3,218.54
9.0,0.0,17.0,3.0,0.0,13.3,207.47
9.0,0.0,17.0,4.0,0.0,12.8,196.83
9.0,0.0,17.0,5.0,0.0,12.2,194.15
9.0,0.0,17.0,6.0,0.0,11.7,195.54
9.0,0.0,17.0,7.0,0.0,11.7,201.71
9.0,0.0,17.0,8.0,0.0,12.2,216.27
9.0,0.0,17.0,9.0,0.0,12.8,226.54
9.0,0.0,17.0,10.0,0.0,14.4,248.54
9.0,0.0,17.0,11.0,0.0,15.0,268.47
9.0,0.0,17.0,12.0,0.0,17.2,276.48
9.0,0.0,17.0,13.0,0.0,18.3,279.56
9.0,0.0,17.0,14.0,0.0,18.3,283.6
9.0,0.0,17.0,15.0,0.0,18.9,271.22
9.0,0.0,17.0,16.0,0.0,19.4,277.57
9.0,0.0,17.0,17.0,0.0,18.3,293.54
9.0,0.0,17.0,18.0,0.0,17.2,292.41
9.0,0.0,17.0,19.0,0.0,16.1,298.51
9.0,0.0,17.0,20.0,0.0,15.0,307.47
9.0,0.0,17.0,21.0,0.0,15.0,290.47
9.0,0.0,17.0,22.0,0.0,13.9,290.48
9.0,0.0,17.0,23.0,0.0,13.3,272.53
9.0,1.0,18.0,0.0,0.0,13.3,255.54
9.0,1.0,18.0,1.0,0.0,13.3,217.42
9.0,1.0,18.0,2.0,0.0,13.9,198.56
9.0,1.0,18.0,3.0,0.0,13.9,196.84
9.0,1.0,18.0,4.0,0.0,13.9,191.04
9.0,1.0,18.0,5.0,0.0,13.9,189.57
9.0,1.0,18.0,6.0,0.0,13.9,193.54
9.0,1.0,18.0,7.0,0.0,13.9,217.45
9.0,1.0,18.0,8.0,0.0,13.9,238.4
9.0,1.0,18.0,9.0,0.0,12.8,295.16
9.0,1.0,18.0,10.0,0.0,12.8,320.12
9.0,1.0,18.0,11.0,0.0,13.3,319.68
9.0,1.0,18.0,12.0,0.0,13.9,344.42
9.0,1.0,18.0,13.0,0.0,12.8,316.56
9.0,1.0,18.0,14.0,0.0,12.8,284.35
9.0,1.0,18.0,15.0,0.0,13.3,276.47
9.0,1.0,18.0,16.0,0.0,13.9,280.38
9.0,1.0,18.0,17.0,0.0,13.9,279.38
9.0,1.0,18.0,18.0,0.0,13.9,290.41
9.0,1.0,18.0,19.0,0.0,14.4,292.48
9.0,1.0,18.0,20.0,0.0,15.0,283.35
9.0,1.0,18.0,21.0,0.0,15.0,290.34
9.0,1.0,18.0,22.0,0.0,15.0,292.48
9.0,1.0,18.0,23.0,0.0,15.0,273.58
9.0,2.0,19.0,0.0,0.0,15.0,251.24
9.0,2.0,19.0,1.0,0.0,15.0,223.48
9.0,2.0,19.0,2.0,0.0,15.6,198.28
9.0,2.0,19.0,3.0,0.0,15.6,193.47
9.0,2.0,19.0,4.0,0.0,15.6,188.45
9.0,2.0,19.0,5.0,0.0,15.6,185.28
9.0,2.0,19.0,6.0,0.0,15.6,188.8
9.0,2.0,19.0,7.0,0.0,16.1,212.08
9.0,2.0,19.0,8.0,0.0,17.2,241.42
9.0,2.0,19.0,9.0,0.0,18.9,250.77
9.0,2.0,19.0,10.0,0.0,21.1,269.98
9.0,2.0,19.0,11.0,0.0,22.2,272.42
9.0,2.0,19.0,12.0,0.0,23.9,247.67
9.0,2.0,19.0,13.0,0.0,25.0,258.62
9.0,2.0,19.0,14.0,0.0,25.6,246.78
9.0,2.0,19.0,15.0,0.0,26.1,233.58
9.0,2.0,19.0,16.0,0.0,25.6,262.51
9.0,2.0,19.0,17.0,0.0,25.0,269.74
9.0,2.0,19.0,18.0,0.0,24.4,278.25
9.0,2.0,19.0,19.0,0.0,23.9,281.58
9.0,2.0,19.0,20.0,0.0,23.3,292.45
9.0,2.0,19.0,21.0,0.0,22.2,291.57
9.0,2.0,19.0,22.0,0.0,22.2,296.45
9.0,2.0,19.0,23.0,0.0,22.2,278.58
9.0,3.0,20.0,0.0,0.0,22.2,246.61
9.0,3.0,20.0,1.0,0.0,21.7,221.51
9.0,3.0,20.0,2.0,0.0,22.8,205.55
9.0,3.0,20.0,3.0,0.0,22.2,197.51
9.0,3.0,20.0,4.0,0.0,21.7,195.44
9.0,3.0,20.0,5.0,0.0,21.7,196.58
9.0,3.0,20.0,6.0,0.0,21.7,195.58
9.0,3.0,20.0,7.0,0.0,21.1,224.45
9.0,3.0,20.0,8.0,0.0,20.0,250.57
9.0,3.0,20.0,9.0,0.0,20.6,264.39
9.0,3.0,20.0,10.0,0.0,21.7,275.51
9.0,3.0,20.0,11.0,0.0,22.2,269.44
9.0,3.0,20.0,12.0,0.0,23.3,271.38
9.0,3.0,20.0,13.0,0.0,23.9,280.58
9.0,3.0,20.0,14.0,0.0,23.9,279.52
9.0,3.0,20.0,15.0,0.0,23.9,263.47
9.0,3.0,20.0,16.0,0.0,23.3,269.58
9.0,3.0,20.0,17.0,0.0,22.8,289.55
9.0,3.0,20.0,18.0,0.0,21.1,280.51
9.0,3.0,20.0,19.0,0.0,20.0,281.48
9.0,3.0,20.0,20.0,0.0,18.9,280.58
9.0,3.0,20.0,21.0,0.0,17.2,277.28
9.0,3.0,20.0,22.0,0.0,16.1,280.41
9.0,3.0,20.0,23.0,0.0,16.7,272.47
9.0,4.0,21.0,0.0,0.0,14.4,248.25
9.0,4.0,21.0,1.0,0.0,13.9,219.48
9.0,4.0,21.0,2.0,0.0,14.4,201.47
9.0,4.0,21.0,3.0,0.0,12.2,197.35
9.0,4.0,21.0,4.0,0.0,13.3,196.48
9.0,4.0,21.0,5.0,0.0,13.3,190.34
9.0,4.0,21.0,6.0,0.0,13.3,190.35
9.0,4.0,21.0,7.0,0.0,13.9,214.38
9.0,4.0,21.0,8.0,0.0,16.7,240.28
9.0,4.0,21.0,9.0,0.0,18.9,257.31
9.0,4.0,21.0,10.0,0.0,20.6,271.38
9.0,4.0,21.0,11.0,0.0,23.3,275.25
9.0,4.0,21.0,12.0,0.0,24.4,274.47
9.0,4.0,21.0,13.0,0.0,26.1,286.22
9.0,4.0,21.0,14.0,0.0,27.2,283.57
9.0,4.0,21.0,15.0,0.0,28.3,268.59
9.0,4.0,21.0,16.0,0.0,28.3,269.51
9.0,4.0,21.0,17.0,0.0,28.3,286.84
9.0,4.0,21.0,18.0,0.0,27.2,292.18
9.0,4.0,21.0,19.0,0.0,26.7,299.48
9.0,4.0,21.0,20.0,0.0,26.1,293.55
9.0,4.0,21.0,21.0,0.0,25.6,270.58
9.0,4.0,21.0,22.0,0.0,24.4,275.51
9.0,4.0,21.0,23.0,0.0,24.4,266.68
9.0,5.0,22.0,0.0,0.0,24.4,246.42
9.0,5.0,22.0,1.0,0.0,24.4,234.6
9.0,5.0,22.0,2.0,0.0,23.9,211.52
9.0,5.0,22.0,3.0,0.0,23.3,204.58
9.0,5.0,22.0,4.0,0.0,23.3,199.48
9.0,5.0,22.0,5.0,0.0,22.8,198.64
9.0,5.0,22.0,6.0,0.0,23.9,199.54
9.0,5.0,22.0,7.0,0.0,23.3,222.49
9.0,5.0,22.0,8.0,0.0,24.4,241.64
9.0,5.0,22.0,9.0,0.0,26.1,264.45
9.0,5.0,22.0,10.0,0.0,27.2,278.54
9.0,5.0,22.0,11.0,0.0,29.4,289.45
9.0,5.0,22.0,12.0,0.0,31.7,295.65
9.0,5.0,22.0,13.0,0.0,32.8,304.45
9.0,5.0,22.0,14.0,0.0,33.9,294.51
9.0,5.0,22.0,15.0,0.0,34.4,288.51
9.0,5.0,22.0,16.0,0.0,34.4,277.48
9.0,5.0,22.0,17.0,0.0,33.9,290.62
9.0,5.0,22.0,18.0,0.0,31.7,304.48
9.0,5.0,22.0,19.0,0.0,31.1,304.83
9.0,5.0,22.0,20.0,0.0,30.0,277.16
9.0,5.0,22.0,21.0,0.0,29.4,252.58
9.0,5.0,22.0,22.0,0.0,29.4,252.73
9.0,5.0,22.0,23.0,0.0,28.3,241.36
9.0,6.0,23.0,0.0,0.0,27.8,243.51
9.0,6.0,23.0,1.0,0.0,27.8,231.82
9.0,6.0,23.0,2.0,0.0,27.2,226.34
9.0,6.0,23.0,3.0,0.0,26.7,221.45
9.0,6.0,23.0,4.0,0.0,26.1,206.77
9.0,6.0,23.0,5.0,0.0,25.6,203.38
9.0,6.0,23.0,6.0,0.0,23.3,202.65
9.0,6.0,23.0,7.0,0.0,23.3,214.71
9.0,6.0,23.0,8.0,0.0,25.0,222.28
9.0,6.0,23.0,9.0,0.0,26.1,235.58
9.0,6.0,23.0,10.0,0.0,27.2,261.55
9.0,6.0,23.0,11.0,0.0,28.9,270.54
9.0,6.0,23.0,12.0,0.0,29.4,295.48
9.0,6.0,23.0,13.0,0.0,30.0,303.61
9.0,6.0,23.0,14.0,0.0,31.1,299.49
9.0,6.0,23.0,15.0,0.0,31.7,291.51
9.0,6.0,23.0,16.0,0.0,30.6,285.51
9.0,6.0,23.0,17.0,0.0,30.0,296.55
9.0,6.0,23.0,18.0,0.0,28.9,299.58
9.0,6.0,23.0,19.0,0.0,28.3,305.73
9.0,6.0,23.0,20.0,0.0,27.2,279.36
9.0,6.0,23.0,21.0,0.0,26.1,258.45
9.0,6.0,23.0,22.0,0.0,26.7,250.58
9.0,6.0,23.0,23.0,0.0,26.1,253.54
9.0,0.0,24.0,0.0,0.0,25.6,249.55
9.0,0.0,24.0,1.0,0.0,25.0,240.74
9.0,0.0,24.0,2.0,0.0,25.0,233.35
9.0,0.0,24.0,3.0,0.0,24.4,221.71
9.0,0.0,24.0,4.0,0.0,23.9,212.64
9.0,0.0,24.0,5.0,0.0,22.8,203.38
9.0,0.0,24.0,6.0,0.0,21.7,204.59
9.0,0.0,24.0,7.0,0.0,21.7,224.51
9.0,0.0,24.0,8.0,0.0,23.3,226.54
9.0,0.0,24.0,9.0,0.0,25.0,234.58
9.0,0.0,24.0,10.0,0.0,27.8,251.58
9.0,0.0,24.0,11.0,0.0,30.0,273.42
9.0,0.0,24.0,12.0,0.0,31.1,289.57
9.0,0.0,24.0,13.0,0.0,31.7,309.42
9.0,0.0,24.0,14.0,0.0,31.7,301.64
9.0,0.0,24.0,15.0,0.0,32.2,286.38
9.0,0.0,24.0,16.0,0.0,32.2,294.62
9.0,0.0,24.0,17.0,0.0,31.1,295.51
9.0,0.0,24.0,18.0,0.0,30.0,307.51
9.0,0.0,24.0,19.0,0.0,25.0,310.48
9.0,0.0,24.0,20.0,0.0,23.9,325.52
9.0,0.0,24.0,21.0,0.0,23.3,308.64
9.0,0.0,24.0,22.0,0.0,22.8,303.45
9.0,0.0,24.0,23.0,0.0,22.2,296.57
9.0,1.0,25.0,0.0,0.0,21.1,269.56
9.0,1.0,25.0,1.0,0.0,20.0,247.57
9.0,1.0,25.0,2.0,0.0,18.9,219.48
9.0,1.0,25.0,3.0,0.0,18.3,209.45
9.0,1.0,25.0,4.0,0.0,17.8,207.47
9.0,1.0,25.0,5.0,0.0,16.1,203.35
9.0,1.0,25.0,6.0,0.0,16.1,204.48
9.0,1.0,25.0,7.0,0.0,15.6,224.47
9.0,1.0,25.0,8.0,0.0,15.6,253.35
9.0,1.0,25.0,9.0,0.0,15.6,274.54
9.0,1.0,25.0,10.0,0.0,15.6,277.54
9.0,1.0,25.0,11.0,0.0,16.1,299.24
9.0,1.0,25.0,12.0,0.0,16.7,278.5
9.0,1.0,25.0,13.0,0.0,17.2,294.54
9.0,1.0,25.0,14.0,0.0,16.7,292.45
9.0,1.0,25.0,15.0,0.0,16.1,277.53
9.0,1.0,25.0,16.0,0.0,16.7,287.51
9.0,1.0,25.0,17.0,0.0,16.1,294.34
9.0,1.0,25.0,18.0,0.0,15.6,299.64
9.0,1.0,25.0,19.0,0.0,15.6,298.44
9.0,1.0,25.0,20.0,0.0,15.0,304.44
9.0,1.0,25.0,21.0,0.0,15.0,298.51
9.0,1.0,25.0,22.0,0.0,15.0,302.54
9.0,1.0,25.0,23.0,0.0,14.4,279.41
9.0,2.0,26.0,0.0,0.0,14.4,254.47
9.0,2.0,26.0,1.0,0.0,14.4,229.54
9.0,2.0,26.0,2.0,0.0,14.4,207.44
9.0,2.0,26.0,3.0,0.0,14.4,201.57
9.0,2.0,26.0,4.0,0.0,15.0,197.53
9.0,2.0,26.0,5.0,0.0,14.4,196.45
9.0,2.0,26.0,6.0,0.0,14.4,197.54
9.0,2.0,26.0,7.0,0.0,14.4,225.5
9.0,2.0,26.0,8.0,0.0,15.0,253.48
9.0,2.0,26.0,9.0,0.0,15.6,258.53
9.0,2.0,26.0,10.0,0.0,15.6,269.35
9.0,2.0,26.0,11.0,0.0,15.6,292.59
9.0,2.0,26.0,12.0,0.0,16.1,323.03
9.0,2.0,26.0,13.0,0.0,16.7,283.48
9.0,2.0,26.0,14.0,0.0,17.8,368.25
9.0,2.0,26.0,15.0,0.0,17.2,416.32
9.0,2.0,26.0,16.0,0.0,17.8,279.94
9.0,2.0,26.0,17.0,0.0,17.2,286.34
9.0,2.0,26.0,18.0,0.0,16.7,291.47
9.0,2.0,26.0,19.0,0.0,15.6,294.57
9.0,2.0,26.0,20.0,0.0,15.0,290.48
9.0,2.0,26.0,21.0,0.0,13.9,284.41
9.0,2.0,26.0,22.0,0.0,12.8,297.57
9.0,2.0,26.0,23.0,0.0,12.2,275.5
9.0,3.0,27.0,0.0,0.0,11.7,254.45
9.0,3.0,27.0,1.0,0.0,11.1,226.54
9.0,3.0,27.0,2.0,0.0,11.1,211.53
9.0,3.0,27.0,3.0,0.0,10.6,200.45
9.0,3.0,27.0,4.0,0.0,10.6,199.5
9.0,3.0,27.0,5.0,0.0,9.4,197.57
9.0,3.0,27.0,6.0,0.0,8.9,200.48
9.0,3.0,27.0,7.0,0.0,9.4,226.99
9.0,3.0,27.0,8.0,0.0,10.6,320.48
9.0,3.0,27.0,9.0,0.0,12.2,391.38
9.0,3.0,27.0,10.0,0.0,13.9,392.97
9.0,3.0,27.0,11.0,0.0,16.1,404.76
9.0,3.0,27.0,12.0,0.0,17.2,338.79
9.0,3.0,27.0,13.0,0.0,18.3,285.6
9.0,3.0,27.0,14.0,0.0,17.2,279.54
9.0,3.0,27.0,15.0,0.0,17.2,251.47
9.0,3.0,27.0,16.0,0.0,18.3,266.38
9.0,3.0,27.0,17.0,0.0,17.8,280.51
9.0,3.0,27.0,18.0,0.0,16.7,285.53
9.0,3.0,27.0,19.0,0.0,15.6,296.55
9.0,3.0,27.0,20.0,0.0,15.6,288.5
9.0,3.0,27.0,21.0,0.0,14.4,285.44
9.0,3.0,27.0,22.0,0.0,13.9,282.51
9.0,3.0,27.0,23.0,0.0,12.8,275.71
9.0,4.0,28.0,0.0,0.0,12.2,252.34
9.0,4.0,28.0,1.0,0.0,11.7,217.53
9.0,4.0,28.0,2.0,0.0,11.7,202.48
9.0,4.0,28.0,3.0,0.0,11.7,194.51
9.0,4.0,28.0,4.0,0.0,12.8,190.53
9.0,4.0,28.0,5.0,0.0,12.2,188.48
9.0,4.0,28.0,6.0,0.0,12.2,190.67
9.0,4.0,28.0,7.0,0.0,12.8,220.24
9.0,4.0,28.0,8.0,0.0,13.9,253.48
9.0,4.0,28.0,9.0,0.0,15.0,287.44
9.0,4.0,28.0,10.0,0.0,17.2,325.33
9.0,4.0,28.0,11.0,0.0,18.3,419.18
9.0,4.0,28.0,12.0,0.0,20.6,506.45
9.0,4.0,28.0,13.0,0.0,22.2,519.76
9.0,4.0,28.0,14.0,0.0,22.8,473.02
9.0,4.0,28.0,15.0,0.0,22.8,383.88
9.0,4.0,28.0,16.0,0.0,21.7,295.97
9.0,4.0,28.0,17.0,0.0,21.1,284.94
9.0,4.0,28.0,18.0,0.0,20.0,282.71
9.0,4.0,28.0,19.0,0.0,18.9,291.8
9.0,4.0,28.0,20.0,0.0,17.8,304.61
9.0,4.0,28.0,21.0,0.0,17.2,290.61
9.0,4.0,28.0,22.0,0.0,15.6,283.74
9.0,4.0,28.0,23.0,0.0,13.9,277.64
9.0,5.0,29.0,0.0,0.0,13.3,247.64
9.0,5.0,29.0,1.0,0.0,13.3,230.71
9.0,5.0,29.0,2.0,0.0,12.2,208.64
9.0,5.0,29.0,3.0,0.0,11.1,195.67
9.0,5.0,29.0,4.0,0.0,10.6,191.71
9.0,5.0,29.0,5.0,0.0,10.0,195.73
9.0,5.0,29.0,6.0,0.0,8.9,201.58
9.0,5.0,29.0,7.0,0.0,10.0,231.67
9.0,5.0,29.0,8.0,0.0,11.1,242.84
9.0,5.0,29.0,9.0,0.0,13.3,249.68
9.0,5.0,29.0,10.0,0.0,14.4,260.64
9.0,5.0,29.0,11.0,0.0,15.6,262.74
9.0,5.0,29.0,12.0,0.0,16.7,280.6
9.0,5.0,29.0,13.0,0.0,17.2,276.32
9.0,5.0,29.0,14.0,0.0,17.2,277.6
9.0,5.0,29.0,15.0,0.0,18.3,261.51
9.0,5.0,29.0,16.0,0.0,18.3,268.51
9.0,5.0,29.0,17.0,0.0,17.2,279.34
9.0,5.0,29.0,18.0,0.0,15.6,291.6
9.0,5.0,29.0,19.0,0.0,15.0,283.54
9.0,5.0,29.0,20.0,0.0,13.9,266.45
9.0,5.0,29.0,21.0,0.0,12.8,238.6
9.0,5.0,29.0,22.0,0.0,12.2,234.44
9.0,5.0,29.0,23.0,0.0,11.7,227.47
9.0,6.0,30.0,0.0,0.0,10.6,225.58
9.0,6.0,30.0,1.0,0.0,10.0,224.54
9.0,6.0,30.0,2.0,0.0,9.4,213.5
9.0,6.0,30.0,3.0,0.0,8.9,199.45
9.0,6.0,30.0,4.0,0.0,8.9,193.63
9.0,6.0,30.0,5.0,0.0,8.9,189.77
9.0,6.0,30.0,6.0,0.0,8.3,190.25
9.0,6.0,30.0,7.0,0.0,8.9,191.57
9.0,6.0,30.0,8.0,0.0,11.1,220.67
9.0,6.0,30.0,9.0,0.0,13.9,241.48
9.0,6.0,30.0,10.0,0.0,15.6,255.44
9.0,6.0,30.0,11.0,0.0,17.8,256.51
9.0,6.0,30.0,12.0,0.0,18.9,271.53
9.0,6.0,30.0,13.0,0.0,20.0,270.45
9.0,6.0,30.0,14.0,0.0,20.6,269.5
9.0,6.0,30.0,15.0,0.0,20.0,246.51
9.0,6.0,30.0,16.0,0.0,19.4,244.48
9.0,6.0,30.0,17.0,0.0,19.4,271.46
9.0,6.0,30.0,18.0,0.0,18.3,268.48
9.0,6.0,30.0,19.0,0.0,17.8,277.47
9.0,6.0,30.0,20.0,0.0,17.2,269.48
9.0,6.0,30.0,21.0,0.0,16.1,243.37
9.0,6.0,30.0,22.0,0.0,15.6,238.54
9.0,6.0,30.0,23.0,0.0,16.1,228.44
10.0,0.0,1.0,0.0,0.0,16.7,233.54
10.0,0.0,1.0,1.0,0.0,15.6,234.51
10.0,0.0,1.0,2.0,0.0,15.0,218.37
10.0,0.0,1.0,3.0,0.0,13.9,201.57
10.0,0.0,1.0,4.0,0.0,13.9,190.45
10.0,0.0,1.0,5.0,0.0,13.3,189.63
10.0,0.0,1.0,6.0,0.0,13.9,188.51
10.0,0.0,1.0,7.0,0.0,13.9,203.38
10.0,0.0,1.0,8.0,0.0,14.4,209.73
10.0,0.0,1.0,9.0,0.0,15.0,220.21
10.0,0.0,1.0,10.0,0.0,15.6,229.57
10.0,0.0,1.0,11.0,0.0,16.7,257.42
10.0,0.0,1.0,12.0,0.0,13.9,275.43
10.0,0.0,1.0,13.0,0.0,13.9,284.48
10.0,0.0,1.0,14.0,0.0,15.6,284.5
10.0,0.0,1.0,15.0,0.0,17.2,272.44
10.0,0.0,1.0,16.0,0.0,16.7,268.45
10.0,0.0,1.0,17.0,0.0,16.7,272.57
10.0,0.0,1.0,18.0,0.0,16.7,289.44
10.0,0.0,1.0,19.0,0.0,15.6,299.54
10.0,0.0,1.0,20.0,0.0,15.6,304.34
10.0,0.0,1.0,21.0,0.0,15.0,299.66
10.0,0.0,1.0,22.0,0.0,16.1,293.22
10.0,0.0,1.0,23.0,0.0,16.7,277.57
10.0,1.0,2.0,0.0,0.0,15.6,250.44
10.0,1.0,2.0,1.0,0.0,16.1,215.57
10.0,1.0,2.0,2.0,0.0,12.8,201.35
10.0,1.0,2.0,3.0,0.0,12.8,196.53
10.0,1.0,2.0,4.0,0.0,12.8,190.48
10.0,1.0,2.0,5.0,0.0,12.8,192.44
10.0,1.0,2.0,6.0,0.0,12.8,199.5
10.0,1.0,2.0,7.0,0.0,13.3,215.48
10.0,1.0,2.0,8.0,0.0,14.4,243.37
10.0,1.0,2.0,9.0,0.0,16.7,257.48
10.0,1.0,2.0,10.0,0.0,16.7,270.66
10.0,1.0,2.0,11.0,0.0,17.8,272.25
10.0,1.0,2.0,12.0,0.0,19.4,285.51
10.0,1.0,2.0,13.0,0.0,21.7,285.37
10.0,1.0,2.0,14.0,0.0,21.1,277.51
10.0,1.0,2.0,15.0,0.0,19.4,261.64
10.0,1.0,2.0,16.0,0.0,18.9,271.54
10.0,1.0,2.0,17.0,0.0,18.3,288.47
10.0,1.0,2.0,18.0,0.0,18.9,299.51
10.0,1.0,2.0,19.0,0.0,18.9,294.47
10.0,1.0,2.0,20.0,0.0,18.9,302.51
10.0,1.0,2.0,21.0,0.0,18.9,297.78
10.0,1.0,2.0,22.0,0.0,17.8,295.37
10.0,1.0,2.0,23.0,0.0,17.8,286.44
10.0,2.0,3.0,0.0,0.0,18.3,255.77
10.0,2.0,3.0,1.0,0.0,18.3,228.24
10.0,2.0,3.0,2.0,0.0,18.3,206.57
10.0,2.0,3.0,3.0,0.0,19.4,197.54
10.0,2.0,3.0,4.0,0.0,21.7,195.57
10.0,2.0,3.0,5.0,0.0,17.8,191.41
10.0,2.0,3.0,6.0,0.0,17.2,193.57
10.0,2.0,3.0,7.0,0.0,17.2,217.48
10.0,2.0,3.0,8.0,0.0,17.2,251.61
10.0,2.0,3.0,9.0,0.0,18.3,258.5
10.0,2.0,3.0,10.0,0.0,20.0,271.48
10.0,2.0,3.0,11.0,0.0,20.6,279.5
10.0,2.0,3.0,12.0,0.0,20.6,294.45
10.0,2.0,3.0,13.0,0.0,18.9,286.53
10.0,2.0,3.0,14.0,0.0,16.7,288.52
10.0,2.0,3.0,15.0,0.0,16.7,263.56
10.0,2.0,3.0,16.0,0.0,17.8,278.48
10.0,2.0,3.0,17.0,0.0,17.2,273.48
10.0,2.0,3.0,18.0,0.0,15.6,276.56
10.0,2.0,3.0,19.0,0.0,15.0,284.48
10.0,2.0,3.0,20.0,0.0,13.3,299.47
10.0,2.0,3.0,21.0,0.0,12.8,287.54
10.0,2.0,3.0,22.0,0.0,11.7,288.45
10.0,2.0,3.0,23.0,0.0,11.1,276.53
10.0,3.0,4.0,0.0,0.0,11.1,253.51
10.0,3.0,4.0,1.0,0.0,10.6,220.47
10.0,3.0,4.0,2.0,0.0,10.0,206.57
10.0,3.0,4.0,3.0,0.0,9.4,199.52
10.0,3.0,4.0,4.0,0.0,9.4,194.46
10.0,3.0,4.0,5.0,0.0,8.9,192.51
10.0,3.0,4.0,6.0,0.0,8.3,199.74
10.0,3.0,4.0,7.0,0.0,8.3,218.34
10.0,3.0,4.0,8.0,0.0,9.4,247.48
10.0,3.0,4.0,9.0,0.0,10.6,299.64
10.0,3.0,4.0,10.0,0.0,11.7,331.07
10.0,3.0,4.0,11.0,0.0,13.3,408.63
10.0,3.0,4.0,12.0,0.0,13.9,376.47
10.0,3.0,4.0,13.0,0.0,14.4,371.64
10.0,3.0,4.0,14.0,0.0,14.4,373.2
10.0,3.0,4.0,15.0,0.0,15.0,371.3
10.0,3.0,4.0,16.0,0.0,15.6,377.58
10.0,3.0,4.0,17.0,0.0,14.4,442.25
10.0,3.0,4.0,18.0,0.0,13.3,445.61
10.0,3.0,4.0,19.0,0.0,12.2,442.86
10.0,3.0,4.0,20.0,0.0,11.7,428.04
10.0,3.0,4.0,21.0,0.0,11.7,421.83
10.0,3.0,4.0,22.0,0.0,10.6,397.33
10.0,3.0,4.0,23.0,0.0,10.6,370.78
10.0,4.0,5.0,0.0,0.0,10.0,348.02
10.0,4.0,5.0,1.0,0.0,9.4,317.39
10.0,4.0,5.0,2.0,0.0,9.4,291.7
10.0,4.0,5.0,3.0,0.0,9.4,290.94
10.0,4.0,5.0,4.0,0.0,10.0,277.65
10.0,4.0,5.0,5.0,0.0,11.1,275.27
10.0,4.0,5.0,6.0,0.0,11.1,286.16
10.0,4.0,5.0,7.0,0.0,11.7,335.46
10.0,4.0,5.0,8.0,0.0,12.8,386.59
10.0,4.0,5.0,9.0,0.0,12.8,403.42
10.0,4.0,5.0,10.0,0.0,14.4,378.39
10.0,4.0,5.0,11.0,0.0,16.1,408.56
10.0,4.0,5.0,12.0,0.0,16.7,423.69
10.0,4.0,5.0,13.0,0.0,17.8,437.86
10.0,4.0,5.0,14.0,0.0,17.2,483.95
10.0,4.0,5.0,15.0,0.0,17.2,503.29
10.0,4.0,5.0,16.0,0.0,16.7,510.51
10.0,4.0,5.0,17.0,0.0,16.7,515.44
10.0,4.0,5.0,18.0,0.0,15.6,492.79
10.0,4.0,5.0,19.0,0.0,15.6,495.49
10.0,4.0,5.0,20.0,0.0,14.4,518.48
10.0,4.0,5.0,21.0,0.0,13.3,499.43
10.0,4.0,5.0,22.0,0.0,13.3,499.56
10.0,4.0,5.0,23.0,0.0,12.8,463.1
10.0,5.0,6.0,0.0,0.0,12.8,433.14
10.0,5.0,6.0,1.0,0.0,11.7,381.8
10.0,5.0,6.0,2.0,0.0,10.0,333.32
10.0,5.0,6.0,3.0,0.0,10.0,303.85
